         936436 function calls (912881 primitive calls) in 7.135 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 0.1938 -0.7294  1.3920  0.2742  0.3595  1.1053 -2.1893 -0.3522 -1.2878  1.7288
 0.1938 -0.7294  1.3920  0.2742  0.3595  1.1053 -2.1893 -0.3522 -1.2878  1.7288

Columns 110 to 119 
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082

Columns 120 to 129 
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727

Columns 130 to 139 
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770

Columns 140 to 149 
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893

Columns 150 to 159 
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969

Columns 160 to 169 
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950

Columns 170 to 179 
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692

Columns 180 to 189 
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273

Columns 190 to 199 
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
[torch.FloatTensor of size 3x200]

Variable containing:

Columns 0 to 9 
-0.9020  0.9641 -0.4277  0.0643  0.9453  0.0008 -0.6893 -0.7117  0.0027 -0.6342
-0.8698  0.9609 -0.4692  0.0737  0.9440  0.0013 -0.6992 -0.6725  0.0048 -0.6395
-0.9048  0.9648 -0.4288  0.0596  0.9482  0.0007 -0.6987 -0.7147  0.0028 -0.6314

Columns 10 to 19 
-0.8615 -0.7308 -0.9541  0.5812 -0.9155  0.8826  0.0574 -0.9551 -0.5280  0.5938
-0.8647 -0.7320 -0.9440  0.6207 -0.8989  0.8788  0.0706 -0.9439 -0.5083  0.5924
-0.8640 -0.7406 -0.9562  0.5723 -0.9180  0.8808  0.0551 -0.9569 -0.5469  0.5983

Columns 20 to 29 
 0.0196  0.9266  0.9738  0.0018  0.0026 -0.5183 -0.2694  0.9280 -0.9242 -0.8630
 0.0250  0.9199  0.9744  0.0038  0.0029 -0.4780 -0.2637  0.9205 -0.9081 -0.8605
 0.0186  0.9291  0.9761  0.0019  0.0025 -0.5202 -0.2789  0.9347 -0.9259 -0.8698

Columns 30 to 39 
-0.8384 -0.1549  0.8234 -0.0141  0.6597  0.8406  0.9550 -0.9575 -0.7773  0.4758
-0.8188 -0.0777  0.8134 -0.0129  0.6594  0.8455  0.9565 -0.9504 -0.7670  0.4754
-0.8476 -0.1465  0.8326 -0.0147  0.6613  0.8503  0.9559 -0.9579 -0.7861  0.4917

Columns 40 to 49 
 0.9079 -0.2442  0.9262  0.8896 -0.0020 -0.0028  0.8920  0.0043 -0.1617  0.4433
 0.8924 -0.2785  0.9201  0.8602 -0.0018 -0.0042  0.8878  0.0060 -0.1731  0.4457
 0.9133 -0.2526  0.9310  0.8947 -0.0018 -0.0027  0.9005  0.0041 -0.1610  0.4476

Columns 50 to 59 
 0.0122  0.9309 -0.9405 -0.9204  0.9596  0.9116 -0.7840 -0.0620 -0.9758  0.0427
 0.0184  0.9202 -0.9285 -0.9142  0.9549  0.9016 -0.7646 -0.0735 -0.9781  0.0380
 0.0115  0.9344 -0.9410 -0.9215  0.9622  0.9165 -0.7924 -0.0582 -0.9762  0.0391

Columns 60 to 69 
 0.0008 -0.0080 -0.5738 -0.9228  0.0023 -0.8789  0.9304 -0.4908  0.5815 -0.4288
 0.0012 -0.0085 -0.5326 -0.9194  0.0097 -0.8660  0.9152 -0.4482  0.5537 -0.4130
 0.0010 -0.0074 -0.5827 -0.9225  0.0022 -0.8856  0.9304 -0.4930  0.5886 -0.4277

Columns 70 to 79 
-0.8468  0.0010  0.9036 -0.8350 -0.6086 -0.7147  0.8889  0.9511  0.9371  0.0600
-0.8321  0.0018  0.9002 -0.8340 -0.6066 -0.7030  0.8756  0.9423  0.9271  0.0710
-0.8534  0.0009  0.9084 -0.8353 -0.6265 -0.7269  0.8865  0.9523  0.9357  0.0612

Columns 80 to 89 
 0.6328  0.7979 -0.9605  0.7919 -0.8610  0.0028  0.8686 -0.9606 -0.8726 -0.9170
 0.6142  0.7727 -0.9511  0.7825 -0.8430  0.0037  0.8472 -0.9498 -0.8359 -0.9020
 0.6168  0.8075 -0.9613  0.7914 -0.8681  0.0027  0.8747 -0.9630 -0.8809 -0.9198

Columns 90 to 99 
-0.7711  0.0007 -0.8431  0.9123  0.6862  0.7938 -0.7121 -0.0301 -0.8518  0.0102
-0.7444  0.0008 -0.8075  0.8983  0.6214  0.7815 -0.6611 -0.0116 -0.8456  0.0081
-0.7731  0.0007 -0.8504  0.9120  0.6917  0.7983 -0.7051 -0.0304 -0.8601  0.0094

Columns 100 to 109 
-1.6043 -0.7272 -1.6854 -1.9400  0.6562  1.4956 -0.3252  0.5377 -0.5921 -1.6751
 0.1938 -0.7294  1.3920  0.2742  0.3595  1.1053 -2.1893 -0.3522 -1.2878  1.7288
-1.6043 -0.7272 -1.6854 -1.9400  0.6562  1.4956 -0.3252  0.5377 -0.5921 -1.6751

Columns 110 to 119 
 2.5724 -1.1581 -0.4457 -0.4327  0.6937  0.7877 -0.7841 -1.2471 -0.1821  0.3447
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082
 2.5724 -1.1581 -0.4457 -0.4327  0.6937  0.7877 -0.7841 -1.2471 -0.1821  0.3447

Columns 120 to 129 
 0.4400  1.3576 -0.3125  0.4836 -0.8501  0.7962 -0.4220 -0.0498 -0.8402 -1.8031
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727
 0.4400  1.3576 -0.3125  0.4836 -0.8501  0.7962 -0.4220 -0.0498 -0.8402 -1.8031

Columns 130 to 139 
-0.2007 -0.4906 -1.6610  0.1496  0.3787 -0.0660 -1.0110 -0.4789 -0.2108  0.8103
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770
-0.2007 -0.4906 -1.6610  0.1496  0.3787 -0.0660 -1.0110 -0.4789 -0.2108  0.8103

Columns 140 to 149 
 0.7280 -1.1268 -0.0143  1.5599 -0.1901  0.9509  1.2001  0.1278  1.0128  0.8815
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893
 0.7280 -1.1268 -0.0143  1.5599 -0.1901  0.9509  1.2001  0.1278  1.0128  0.8815

Columns 150 to 159 
-0.1555  0.2926 -1.5876 -0.0056  0.6367  2.6438 -1.0647 -0.5590  2.1431 -0.4365
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969
-0.1555  0.2926 -1.5876 -0.0056  0.6367  2.6438 -1.0647 -0.5590  2.1431 -0.4365

Columns 160 to 169 
-2.0525 -0.2181  0.8186  0.5660 -0.1419  0.0812 -1.9557  1.0678 -0.0448  1.0305
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950
-2.0525 -0.2181  0.8186  0.5660 -0.1419  0.0812 -1.9557  1.0678 -0.0448  1.0305

Columns 170 to 179 
 0.1060 -0.2099  0.9547  0.1699  0.4812 -1.6021  1.3261 -2.2392  0.7832 -0.5430
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692
 0.1060 -0.2099  0.9547  0.1699  0.4812 -1.6021  1.3261 -2.2392  0.7832 -0.5430

Columns 180 to 189 
 0.7983  0.0234 -1.0612  2.4112 -0.6517 -1.4866 -0.7809 -0.1830  0.4708 -1.3321
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273
 0.7983  0.0234 -1.0612  2.4112 -0.6517 -1.4866 -0.7809 -0.1830  0.4708 -1.3321

Columns 190 to 199 
 0.8459  0.7034  0.9297 -0.2823 -1.0205  1.7994  1.5583  1.2755 -0.4011  0.3321
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
 0.8459  0.7034  0.9297 -0.2823 -1.0205  1.7994  1.5583  1.2755 -0.4011  0.3321
[torch.FloatTensor of size 3x200]

Variable containing:

Columns 0 to 9 
-0.8995  0.9612 -0.4206  0.0652  0.9429  0.0008 -0.6850 -0.7083  0.0027 -0.6313
-0.8702  0.9613 -0.4701  0.0735  0.9443  0.0013 -0.6998 -0.6730  0.0048 -0.6398
-0.9022  0.9620 -0.4219  0.0606  0.9458  0.0008 -0.6943 -0.7113  0.0027 -0.6287

Columns 10 to 19 
-0.8579 -0.7256 -0.9514  0.5755 -0.9131  0.8788  0.0578 -0.9527 -0.5240  0.5906
-0.8652 -0.7327 -0.9443  0.6215 -0.8992  0.8793  0.0705 -0.9442 -0.5089  0.5928
-0.8604 -0.7354 -0.9535  0.5667 -0.9156  0.8770  0.0555 -0.9545 -0.5425  0.5952

Columns 20 to 29 
 0.0199  0.9229  0.9711  0.0017  0.0027 -0.5163 -0.2691  0.9255 -0.9217 -0.8584
 0.0250  0.9203  0.9747  0.0038  0.0028 -0.4783 -0.2637  0.9208 -0.9084 -0.8609
 0.0189  0.9254  0.9735  0.0019  0.0026 -0.5182 -0.2785  0.9323 -0.9234 -0.8653

Columns 30 to 39 
-0.8364 -0.1563  0.8197 -0.0142  0.6560  0.8353  0.9515 -0.9551 -0.7731  0.4722
-0.8191 -0.0776  0.8138 -0.0129  0.6600  0.8461  0.9568 -0.9507 -0.7675  0.4759
-0.8455 -0.1481  0.8287 -0.0148  0.6576  0.8450  0.9525 -0.9556 -0.7818  0.4878

Columns 40 to 49 
 0.9052 -0.2423  0.9237  0.8870 -0.0020 -0.0030  0.8890  0.0044 -0.1615  0.4416
 0.8927 -0.2787  0.9204  0.8605 -0.0018 -0.0041  0.8881  0.0060 -0.1731  0.4459
 0.9106 -0.2505  0.9286  0.8920 -0.0019 -0.0029  0.8974  0.0042 -0.1609  0.4459

Columns 50 to 59 
 0.0121  0.9280 -0.9381 -0.9180  0.9574  0.9082 -0.7809 -0.0619 -0.9733  0.0433
 0.0184  0.9206 -0.9288 -0.9145  0.9551  0.9020 -0.7649 -0.0734 -0.9783  0.0380
 0.0115  0.9316 -0.9387 -0.9192  0.9600  0.9130 -0.7892 -0.0582 -0.9737  0.0397

Columns 60 to 69 
 0.0009 -0.0085 -0.5712 -0.9198  0.0022 -0.8755  0.9280 -0.4889  0.5778 -0.4282
 0.0011 -0.0084 -0.5330 -0.9197  0.0097 -0.8664  0.9154 -0.4485  0.5542 -0.4131
 0.0011 -0.0078 -0.5800 -0.9195  0.0020 -0.8822  0.9281 -0.4911  0.5849 -0.4271

Columns 70 to 79 
-0.8429  0.0011  0.8994 -0.8306 -0.6052 -0.7096  0.8847  0.9488  0.9349  0.0605
-0.8326  0.0017  0.9006 -0.8344 -0.6071 -0.7036  0.8760  0.9426  0.9274  0.0709
-0.8496  0.0010  0.9041 -0.8309 -0.6229 -0.7218  0.8824  0.9500  0.9336  0.0617

Columns 80 to 89 
 0.6299  0.7960 -0.9585  0.7882 -0.8586  0.0029  0.8660 -0.9582 -0.8698 -0.9131
 0.6146  0.7729 -0.9513  0.7829 -0.8433  0.0037  0.8475 -0.9502 -0.8364 -0.9024
 0.6142  0.8056 -0.9593  0.7878 -0.8656  0.0028  0.8720 -0.9607 -0.8780 -0.9160

Columns 90 to 99 
-0.7678  0.0008 -0.8392  0.9096  0.6846  0.7905 -0.7093 -0.0308 -0.8474  0.0104
-0.7448  0.0008 -0.8080  0.8987  0.6216  0.7819 -0.6615 -0.0116 -0.8461  0.0081
-0.7698  0.0007 -0.8463  0.9094  0.6900  0.7948 -0.7024 -0.0310 -0.8557  0.0096

Columns 100 to 109 
 0.1938 -0.7294  1.3920  0.2742  0.3595  1.1053 -2.1893 -0.3522 -1.2878  1.7288
-1.6043 -0.7272 -1.6854 -1.9400  0.6562  1.4956 -0.3252  0.5377 -0.5921 -1.6751
 0.1938 -0.7294  1.3920  0.2742  0.3595  1.1053 -2.1893 -0.3522 -1.2878  1.7288

Columns 110 to 119 
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082
 2.5724 -1.1581 -0.4457 -0.4327  0.6937  0.7877 -0.7841 -1.2471 -0.1821  0.3447
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082

Columns 120 to 129 
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727
 0.4400  1.3576 -0.3125  0.4836 -0.8501  0.7962 -0.4220 -0.0498 -0.8402 -1.8031
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727

Columns 130 to 139 
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770
-0.2007 -0.4906 -1.6610  0.1496  0.3787 -0.0660 -1.0110 -0.4789 -0.2108  0.8103
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770

Columns 140 to 149 
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893
 0.7280 -1.1268 -0.0143  1.5599 -0.1901  0.9509  1.2001  0.1278  1.0128  0.8815
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893

Columns 150 to 159 
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969
-0.1555  0.2926 -1.5876 -0.0056  0.6367  2.6438 -1.0647 -0.5590  2.1431 -0.4365
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969

Columns 160 to 169 
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950
-2.0525 -0.2181  0.8186  0.5660 -0.1419  0.0812 -1.9557  1.0678 -0.0448  1.0305
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950

Columns 170 to 179 
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692
 0.1060 -0.2099  0.9547  0.1699  0.4812 -1.6021  1.3261 -2.2392  0.7832 -0.5430
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692

Columns 180 to 189 
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273
 0.7983  0.0234 -1.0612  2.4112 -0.6517 -1.4866 -0.7809 -0.1830  0.4708 -1.3321
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273

Columns 190 to 199 
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
 0.8459  0.7034  0.9297 -0.2823 -1.0205  1.7994  1.5583  1.2755 -0.4011  0.3321
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
[torch.FloatTensor of size 3x200]

Variable containing:

Columns 0 to 9 
-0.9020  0.9641 -0.4277  0.0643  0.9453  0.0008 -0.6893 -0.7117  0.0027 -0.6342
-0.8690  0.9601 -0.4672  0.0740  0.9434  0.0014 -0.6980 -0.6716  0.0049 -0.6387
-0.9048  0.9648 -0.4288  0.0596  0.9482  0.0007 -0.6987 -0.7147  0.0028 -0.6314

Columns 10 to 19 
-0.8615 -0.7308 -0.9541  0.5812 -0.9155  0.8826  0.0574 -0.9551 -0.5280  0.5938
-0.8637 -0.7305 -0.9432  0.6188 -0.8983  0.8777  0.0708 -0.9432 -0.5070  0.5914
-0.8640 -0.7406 -0.9562  0.5723 -0.9180  0.8808  0.0551 -0.9569 -0.5469  0.5983

Columns 20 to 29 
 0.0196  0.9266  0.9738  0.0018  0.0026 -0.5183 -0.2694  0.9280 -0.9242 -0.8630
 0.0251  0.9190  0.9736  0.0038  0.0029 -0.4774 -0.2636  0.9198 -0.9073 -0.8595
 0.0186  0.9291  0.9761  0.0019  0.0025 -0.5202 -0.2789  0.9347 -0.9259 -0.8698

Columns 30 to 39 
-0.8384 -0.1549  0.8234 -0.0141  0.6597  0.8406  0.9550 -0.9575 -0.7773  0.4758
-0.8183 -0.0778  0.8123 -0.0130  0.6583  0.8442  0.9556 -0.9497 -0.7658  0.4743
-0.8476 -0.1465  0.8326 -0.0147  0.6613  0.8503  0.9559 -0.9579 -0.7861  0.4917

Columns 40 to 49 
 0.9079 -0.2442  0.9262  0.8896 -0.0020 -0.0028  0.8920  0.0043 -0.1617  0.4433
 0.8917 -0.2779  0.9195  0.8595 -0.0018 -0.0042  0.8870  0.0061 -0.1731  0.4452
 0.9133 -0.2526  0.9310  0.8947 -0.0018 -0.0027  0.9005  0.0041 -0.1610  0.4476

Columns 50 to 59 
 0.0122  0.9309 -0.9405 -0.9204  0.9596  0.9116 -0.7840 -0.0620 -0.9758  0.0427
 0.0185  0.9195 -0.9278 -0.9136  0.9542  0.9006 -0.7638 -0.0735 -0.9774  0.0381
 0.0115  0.9344 -0.9410 -0.9215  0.9622  0.9165 -0.7924 -0.0582 -0.9762  0.0391

Columns 60 to 69 
 0.0008 -0.0080 -0.5738 -0.9228  0.0023 -0.8789  0.9304 -0.4908  0.5815 -0.4288
 0.0012 -0.0086 -0.5318 -0.9185  0.0096 -0.8651  0.9145 -0.4477  0.5526 -0.4129
 0.0010 -0.0074 -0.5827 -0.9225  0.0022 -0.8856  0.9304 -0.4930  0.5886 -0.4277

Columns 70 to 79 
-0.8468  0.0010  0.9036 -0.8350 -0.6086 -0.7147  0.8889  0.9511  0.9371  0.0600
-0.8310  0.0018  0.8993 -0.8328 -0.6056 -0.7016  0.8745  0.9416  0.9265  0.0712
-0.8534  0.0009  0.9084 -0.8353 -0.6265 -0.7269  0.8865  0.9523  0.9357  0.0612

Columns 80 to 89 
 0.6328  0.7979 -0.9605  0.7919 -0.8610  0.0028  0.8686 -0.9606 -0.8726 -0.9170
 0.6133  0.7721 -0.9505  0.7815 -0.8422  0.0038  0.8465 -0.9491 -0.8349 -0.9011
 0.6168  0.8075 -0.9613  0.7914 -0.8681  0.0027  0.8747 -0.9630 -0.8809 -0.9198

Columns 90 to 99 
-0.7711  0.0007 -0.8431  0.9123  0.6862  0.7938 -0.7121 -0.0301 -0.8518  0.0102
-0.7434  0.0009 -0.8062  0.8976  0.6210  0.7805 -0.6602 -0.0117 -0.8444  0.0081
-0.7731  0.0007 -0.8504  0.9120  0.6917  0.7983 -0.7051 -0.0304 -0.8601  0.0094

Columns 100 to 109 
-1.6043 -0.7272 -1.6854 -1.9400  0.6562  1.4956 -0.3252  0.5377 -0.5921 -1.6751
 0.1938 -0.7294  1.3920  0.2742  0.3595  1.1053 -2.1893 -0.3522 -1.2878  1.7288
-1.6043 -0.7272 -1.6854 -1.9400  0.6562  1.4956 -0.3252  0.5377 -0.5921 -1.6751

Columns 110 to 119 
 2.5724 -1.1581 -0.4457 -0.4327  0.6937  0.7877 -0.7841 -1.2471 -0.1821  0.3447
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082
 2.5724 -1.1581 -0.4457 -0.4327  0.6937  0.7877 -0.7841 -1.2471 -0.1821  0.3447

Columns 120 to 129 
 0.4400  1.3576 -0.3125  0.4836 -0.8501  0.7962 -0.4220 -0.0498 -0.8402 -1.8031
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727
 0.4400  1.3576 -0.3125  0.4836 -0.8501  0.7962 -0.4220 -0.0498 -0.8402 -1.8031

Columns 130 to 139 
-0.2007 -0.4906 -1.6610  0.1496  0.3787 -0.0660 -1.0110 -0.4789 -0.2108  0.8103
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770
-0.2007 -0.4906 -1.6610  0.1496  0.3787 -0.0660 -1.0110 -0.4789 -0.2108  0.8103

Columns 140 to 149 
 0.7280 -1.1268 -0.0143  1.5599 -0.1901  0.9509  1.2001  0.1278  1.0128  0.8815
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893
 0.7280 -1.1268 -0.0143  1.5599 -0.1901  0.9509  1.2001  0.1278  1.0128  0.8815

Columns 150 to 159 
-0.1555  0.2926 -1.5876 -0.0056  0.6367  2.6438 -1.0647 -0.5590  2.1431 -0.4365
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969
-0.1555  0.2926 -1.5876 -0.0056  0.6367  2.6438 -1.0647 -0.5590  2.1431 -0.4365

Columns 160 to 169 
-2.0525 -0.2181  0.8186  0.5660 -0.1419  0.0812 -1.9557  1.0678 -0.0448  1.0305
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950
-2.0525 -0.2181  0.8186  0.5660 -0.1419  0.0812 -1.9557  1.0678 -0.0448  1.0305

Columns 170 to 179 
 0.1060 -0.2099  0.9547  0.1699  0.4812 -1.6021  1.3261 -2.2392  0.7832 -0.5430
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692
 0.1060 -0.2099  0.9547  0.1699  0.4812 -1.6021  1.3261 -2.2392  0.7832 -0.5430

Columns 180 to 189 
 0.7983  0.0234 -1.0612  2.4112 -0.6517 -1.4866 -0.7809 -0.1830  0.4708 -1.3321
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273
 0.7983  0.0234 -1.0612  2.4112 -0.6517 -1.4866 -0.7809 -0.1830  0.4708 -1.3321

Columns 190 to 199 
 0.8459  0.7034  0.9297 -0.2823 -1.0205  1.7994  1.5583  1.2755 -0.4011  0.3321
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
 0.8459  0.7034  0.9297 -0.2823 -1.0205  1.7994  1.5583  1.2755 -0.4011  0.3321
[torch.FloatTensor of size 3x200]

Variable containing:

Columns 0 to 9 
-0.8995  0.9612 -0.4206  0.0652  0.9429  0.0008 -0.6850 -0.7083  0.0027 -0.6313
-0.8699  0.9610 -0.4693  0.0737  0.9441  0.0013 -0.6993 -0.6726  0.0048 -0.6396
-0.9022  0.9620 -0.4219  0.0606  0.9458  0.0008 -0.6943 -0.7113  0.0027 -0.6287

Columns 10 to 19 
-0.8579 -0.7256 -0.9514  0.5755 -0.9131  0.8788  0.0578 -0.9527 -0.5240  0.5906
-0.8648 -0.7321 -0.9441  0.6208 -0.8990  0.8789  0.0706 -0.9439 -0.5084  0.5925
-0.8604 -0.7354 -0.9535  0.5667 -0.9156  0.8770  0.0555 -0.9545 -0.5425  0.5952

Columns 20 to 29 
 0.0199  0.9229  0.9711  0.0017  0.0027 -0.5163 -0.2691  0.9255 -0.9217 -0.8584
 0.0250  0.9200  0.9744  0.0038  0.0029 -0.4781 -0.2637  0.9205 -0.9081 -0.8606
 0.0189  0.9254  0.9735  0.0019  0.0026 -0.5182 -0.2785  0.9323 -0.9234 -0.8653

Columns 30 to 39 
-0.8364 -0.1563  0.8197 -0.0142  0.6560  0.8353  0.9515 -0.9551 -0.7731  0.4722
-0.8189 -0.0776  0.8134 -0.0129  0.6595  0.8457  0.9565 -0.9504 -0.7671  0.4755
-0.8455 -0.1481  0.8287 -0.0148  0.6576  0.8450  0.9525 -0.9556 -0.7818  0.4878

Columns 40 to 49 
 0.9052 -0.2423  0.9237  0.8870 -0.0020 -0.0030  0.8890  0.0044 -0.1615  0.4416
 0.8925 -0.2785  0.9202  0.8602 -0.0018 -0.0041  0.8879  0.0060 -0.1731  0.4457
 0.9106 -0.2505  0.9286  0.8920 -0.0019 -0.0029  0.8974  0.0042 -0.1609  0.4459

Columns 50 to 59 
 0.0121  0.9280 -0.9381 -0.9180  0.9574  0.9082 -0.7809 -0.0619 -0.9733  0.0433
 0.0184  0.9203 -0.9285 -0.9143  0.9549  0.9017 -0.7647 -0.0735 -0.9781  0.0380
 0.0115  0.9316 -0.9387 -0.9192  0.9600  0.9130 -0.7892 -0.0582 -0.9737  0.0397

Columns 60 to 69 
 0.0009 -0.0085 -0.5712 -0.9198  0.0022 -0.8755  0.9280 -0.4889  0.5778 -0.4282
 0.0012 -0.0085 -0.5327 -0.9194  0.0097 -0.8661  0.9152 -0.4483  0.5538 -0.4131
 0.0011 -0.0078 -0.5800 -0.9195  0.0020 -0.8822  0.9281 -0.4911  0.5849 -0.4271

Columns 70 to 79 
-0.8429  0.0011  0.8994 -0.8306 -0.6052 -0.7096  0.8847  0.9488  0.9349  0.0605
